SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
CLDP0136,"kew rd, richmond, nr taxi rank/opposite richmond station",51.46399688720703,-0.30159565806388855,,Roadside,2.5999999046325684,3.299999952316284,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/e45fff420772507c419a2022f5715a1ec28be9f604f0423106b38add97361541,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",1200.0,charging,94.0,4-excellent,OK,healthy,A91M6XL5,2023-01-05T23:15:00.000Z,,2023-11-15T10:37:08.437Z,0,83,4.508890151977539,0,3.9245147705078125,2,31,4,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Redeployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0137,cheam fields primary,51.36585235595703,-0.22032299637794495,,Roadside,2.5,0.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/84ec63157bc370307440a8c2405358a8a5815ab83c17a95402138a6023f19f7c,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been located alongside a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",300.0,charging,99.0,4-excellent,OK,healthy,A6WG76WH,2021-09-16T09:02:57.430Z,,2023-11-15T10:32:56.427Z,0,746,4.5395002365112305,0,4.143835544586182,2,28,1,0,0,0,17.0,1.0,Measurement,,,,,5.0,1.0,Measurement,,,,1,SLP-Kingston,Solar,Y,"Deployed, Kingston upon Thames, Phase 2, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0138,"high st, hampton hill, opposite j/w windmill rd.",51.42570495605469,-0.35690411925315857,,Roadside,2.299999952316284,1.7000000476837158,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,A1BYHS2K,2021-09-20T21:06:16.547Z,2023-01-05T22:41:00.000Z,,0,28,4.508300304412842,0,3.892392158508301,2,29,4,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0139,"park rd, hampton hill, nr j/w high st, tw11,",51.42922592163086,-0.35474058985710144,,Roadside,2.200000047683716,0.6000000238418579,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",300.0,charging,98.0,4-excellent,OK,healthy,A2HGRKBL,2021-09-20T20:49:06.003Z,,2023-11-15T10:08:00.983Z,0,42,4.488430500030518,0,4.067405700683594,2,22,1,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0140,"south rd, outside lidl, nr j/w wellington/hampton rd tw2",51.43558120727539,-0.34888768196105957,,Roadside,2.5,1.100000023841858,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,A4WS7Z43,2021-09-20T20:27:57.523Z,2023-01-05T00:00:00.000Z,,0,0,0.0,0,4.030852317810059,7,31,1,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"At WC, Closed, LG17, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0141,"rfu stadium, whitton rd j/w a316",51.45442199707031,-0.338166207075119,,Roadside,2.200000047683716,0.6000000238418579,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,A91M6XL5,2021-09-20T22:09:41.197Z,2023-01-05T22:40:00.000Z,,0,83,4.508890151977539,0,3.9245147705078125,2,31,4,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Deployed, Redeployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0142,"burtons road, hampton hill, west of j/w albert road, on railway bridge",51.43083190917969,-0.35673847794532776,,Roadside,2.200000047683716,1.0,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",300.0,,,,,,A9DWKPVP,2021-09-20T21:18:45.980Z,2023-01-05T21:05:00.000Z,,0,738,5.091100215911865,0,4.188143253326416,2,23,1,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Aerial Broken, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0143,"st john the baptiste primary sch, lwr teddington rd kt1 4hq ( between seymour rd and broom pk)",51.417484283447266,-0.30967846512794495,,Roadside,2.4000000953674316,0.30000001192092896,School,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",300.0,,,,,,AHWXLSZ9,2021-09-30T19:01:00.000Z,2023-01-02T00:00:00.000Z,,0,0,0.0,0,3.6066102981567383,7,7,16,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,N,"At WC, Deployed, LG17, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0144,"stanley juniors sch, strathmore rd, teddington tw11 8uh",51.433860778808594,-0.3449203372001648,,Roadside,2.299999952316284,4.0,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,AD608SZP,2021-09-20T20:09:19.190Z,2023-01-05T00:00:00.000Z,,0,0,0.0,0,3.8491926193237305,7,27,4,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Closed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0145,"st richard reynolds college, clifden rd, north of j/w copthall gdns tw1",51.44770050048828,-0.3337107300758362,,Roadside,2.4000000953674316,0.6000000238418579,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,ANNZ9H0K,2021-09-20T19:01:21.000Z,2023-01-05T00:00:00.000Z,,0,105,4.517090320587158,0,4.084021091461182,2,19,1,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0146,"broad st, teddington, nr tescos + j/w queens rd tw11",51.426029205322266,-0.3390727937221527,,Roadside,2.299999952316284,0.4000000059604645,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",1200.0,charging,91.0,4-excellent,OK,healthy,AQPZX0ZB,2021-09-20T19:57:03.243Z,,2023-11-15T12:09:57.193Z,0,30,4.456300258636475,0,3.8802075386047363,2,31,4,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0147,"hospital brg rd, north of montrose ave, turing house school development",51.45015335083008,-0.36692818999290466,,Roadside,2.5,0.800000011920929,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,ARCXB36L,2021-09-20T21:35:08.787Z,2023-01-03T14:20:00.000Z,,0,645,4.53048038482666,0,4.146050930023193,2,31,1,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0148,"deer park schl/lidl, richmond rd, opp j/w morley rd, e twickenham",51.45554733276367,-0.3104137182235718,,Roadside,2.299999952316284,0.699999988079071,,0,https://upload-service-uploads-prd.s3.amazonaws.com/19ec1b65-3e84-4d2c-8a77-f94a98a82c86.jpg,"Deer Park School is an outstanding free school which has recently moved to it’s state of the art new building located on Richmond Road, East Twickenham, near Richmond bridge. Most class rooms and playground facilities face away from the busy A305.",300.0,charging,95.0,4-excellent,OK,healthy,AWR1PSML,2021-09-20T19:04:49.607Z,,2023-11-15T09:34:36.597Z,0,0,4.340179920196533,0,3.959960699081421,2,22,1,0,0,0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0149,"high st teddington, nr post office and m&s",51.42730712890625,-0.32975780963897705,,Roadside,2.299999952316284,1.600000023841858,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,AXJFVKHR,2021-09-20T19:42:31.960Z,2023-01-05T00:00:00.000Z,,0,0,0.0,0,3.891284465789795,7,31,4,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"At WC, Closed, LG17, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0150,"st margarets rd, opposite st margarets station, tw1",51.45526885986328,-0.3198755383491516,,Roadside,2.200000047683716,0.699999988079071,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,AY72DXZF,2021-09-20T22:21:27.037Z,2023-01-05T00:00:00.000Z,,0,0,0.0,0,3.843654155731201,7,27,4,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"At WC, Closed, LG17, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0151,"kew rd, nr entrance to kew gardens, (opp j/w the avenue)",51.47415542602539,-0.29236045479774475,,Roadside,2.299999952316284,0.699999988079071,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,AZQN7JL7,2021-09-20T19:00:00.000Z,2023-01-05T00:00:00.000Z,,0,0,0.0,0,3.890176773071289,7,26,4,0,0,0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"At WC, Closed, LG17, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Nov 15 2023 11:00AM
CLDP0152,horn link way j/w peartree way,51.4913215637207,0.01843353547155857,,Roadside,2.9000000953674316,3.1700000762939453,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/f8b2f722eae42ade3655e8a3c8b588bb2f77efa1596ab60058354d9d4caae5df,"This node is solar powered and mounted on a lamppost in a roadside location.  The node is positioned here to review levels of pollution arising from both road traffic and fugitive emissions from industry.
The location is adjacent to part of the Greenwich Millennium Village, a strategic regeneration site within the Royal Borough of Greenwich. It received planning permission circa 2012 to deliver new residential units along with commercial, retail and community uses. The scheme has been built out in phases and has delivered a significant number of residential units that have made an important contribution to the annual housing targets within the Borough. The residential developments are bordered by long standing industry including, aggregate and cement works, and waste transfer operations. These industries supply an array of materials to support the construction sector and infrastructure projects in both Greenwich and the wider city.",300.0,charging,97.0,4-excellent,OK,healthy,A36R8B5N,2021-09-25T11:40:21.343Z,,2023-11-15T10:12:02.590Z,0,173,4.525750160217285,0,4.057436466217041,2,27,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Nov 15 2023 11:00AM
CLDP0153,"ceres road, j/w bannockburn road - bannockburn primary school",51.48773193359375,0.09436271339654922,,Roadside,2.75,0.5,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/91bc5362695327d3f0cc5f1f8a28056378c855a435ef264cf08f3e9808c26f2f,"This node is solar powered and mounted on a lamppost to capture levels of pollution from road traffic in the vicinity. 
Bannockburn Primary School is a diverse learning community located in Plumstead that provides the best possible support in enabling pupils to achieve their best. The school is spread across two sites both located within the Plumstead area. Pupils from Reception to Year 2 are based at the High Street site which is closest to where the node is located. The school has high aspirations for pupils, their families and the community of Plumstead. The Schools Vision is 'Growing Together, Learning for Life'.
The area surrounding the school site has been identified as having a high proportion of private rented housing, and in particular Houses in multiple occupation (HMO). With a localised Nepalese speaking community, the Council's Environmental and Housing Services are working closely with charity and community groups to better engage with this community on Environmental and Housing matters.",300.0,charging,98.0,4-excellent,OK,healthy,A7R0844Q,2021-09-23T16:00:56.070Z,,2023-11-15T10:32:34.187Z,0,115,4.5211501121521,0,4.067405700683594,2,31,1,0,0,0,16.0,1.0,Measurement,,,,,6.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Nov 15 2023 11:00AM
CLDP0154,"greenwich university -student unon , avery hill campus",51.452064514160156,-0.046845998615026474,,Roadside,2.700000047683716,2.1500000953674316,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/012d565bbda306c641a21bdeedc0117aac5f90041d25ee93738a42d6a709526a,"This node is solar powered and mounted on a lamppost outside the student union building of the Avery Hill Campus of Greenwich University. Avery Hill Campus is located in Eltham, South-East London. It has first-rate teaching and sporting facilities, as well as student accommodation. There are four clinical skills laboratories, and two floodlit, all-weather sport pitches on Campus. The Campus specialises in nursing, medicine, and social work, with a huge health and social care teaching space on campus, as well as sports with a multi-purpose sports hall and a 220-seat lecture theatre. The University has strong partnerships with Charlton Athletic FC, whose training ground is based next to the campus.
The educational health focus of this site includes an interest in air quality from users of the campus.",4800.0,discharging normally,65.0,4-excellent,OK,healthy,A37DKBQS,2022-09-12T13:00:00.000Z,,2023-11-15T09:31:42.857Z,0,0,0.0,0,3.6265485286712646,7,23,16,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,N,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Nov 15 2023 11:00AM
CLDP0155,"beresford square, woolwich, london se18 6ay",51.4912109375,0.06915208697319031,,Urban Background,3.0,39.7599983215332,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a9e4b06f9aebfd80b97725a1330c18d6ede0a78a84c933e1d818ab446825ae7b,"This node is solar powered and mounted on a lamppost in the town centre.  The node is positioned here to capture levels of pollution in this public open space. Sources of pollution include road traffic and construction works in the vicinity. 

Beresford Square is a pedestrianised town and market square in Woolwich in the Royal Borough of Greenwich. The square is home to a council-run market, dating back to the 1600s, selling general goods, providing bike repairs and food vendors with outdoor seating. The market operates six days per week and includes the location of the main gate of the old Royal Arsenal. The surrounding area includes the Woolwich Arsenal DLR Station, Beresford Street (A206), and the Woolwich redevelopment site at Royal Arsenal; a waterside housing and retail development area adjacent to the new Crossrail station.",300.0,charging,99.0,4-excellent,OK,healthy,AM1Q4C3P,2021-09-25T12:50:50.900Z,,2023-11-15T11:50:25.810Z,0,151,5.701860427856445,0,4.174850940704346,2,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Nov 15 2023 11:00AM
